,ENCFF488ZHV,ENCFF731FLQ,ENCFF421TJX,ENCFF003XKT,ENCFF928NYA,ENCFF387IEG,ENCFF468UWE,ENCFF379SQG,ENCFF488DCO,ENCFF366SYN,ENCFF713BHS,ENCFF384BFE,ENCFF611MXW,ENCFF973GEQ,ENCFF051DBP,ENCFF842TMB,ENCFF182FGP,ENCFF296ZTM,ENCFF546LDW,ENCFF307SLN,ENCFF352KRP,ENCFF136UBW,ENCFF171FQU,ENCFF717PSW,ENCFF855AWK
SOX7,0.03590556477408768,0.07255693737704791,0.06459918843937024,0.11177932723935212,0.0191020467418594,0.0,0.03802251651180588,0.04790815261904999,0.11969321299584577,0.0,0.0,0.009723857045688029,0.05949699259229388,0.031953075843022,0.0,0.0,0.01934459023697875,0.04546262195821908,0.03114010677942614,0.15474211826854128,0.0,0.014593480066856786,0.0,0.028662265204296673,0.06420552330689479
SOX6,7.306782431526844,8.271490860983464,7.2351091052094665,5.834880881894181,5.826124256267117,4.273229763209656,6.958120521660478,10.124589586825897,22.282886486059958,9.028128762679941,10.92585490902262,7.2734450701746445,7.335129229592802,42.75321547796343,37.06451779890601,4.24437604927867,4.391221983794177,15.608833538988554,15.632333603271922,15.518423860645141,13.501144387346663,4.108064638820186,3.3369486256592884,5.703790775655037,5.77849709762053
SOX5,10.134345657486246,10.895633429453362,7.2351091052094665,6.505556845330295,6.914940920553103,2.3831473679438466,3.060812579200374,3.672958367460499,6.5831267147715185,7.406750535912932,9.189204629365706,6.398297936062722,6.672162740707242,11.982403441133245,13.636666165439483,0.8927825482965479,1.0059186923228949,12.896230428814816,15.99044483123532,5.217019987339392,4.649529551262036,6.100074667946137,6.966862762350763,3.6257765483435285,4.703054582230044
SOX4,0.0448819559676096,0.04837129158469861,0.3414528531795284,0.31298211627018596,0.3247347946116098,0.08217749544633954,0.01901125825590294,0.015969384206349996,0.019948868832640958,0.09826534707678847,0.12306970485757644,0.06806699931981619,0.03399828148131079,0.31953075843021994,0.207064345245285,0.0,0.0,0.07577103659703181,0.0467101601691392,0.0,0.03890819708169067,0.05107718023399876,0.05716400215262165,0.042993397806445004,0.032102761653447394
SOX8,0.00897639119352192,0.0,0.03691382196535442,0.033533798171805636,0.0477551168546485,0.8546459526419312,0.39923642337396187,1.3573976575397497,0.23938642599169155,0.01228316838459856,0.0,0.0,0.008499570370327697,0.09585922752906598,0.0,0.0,0.0,0.0,0.0,0.1989541520595531,0.2529032810309894,0.0,0.0,0.014331132602148336,0.0
HSF1,5.367881933726109,4.317137773934351,38.40883175495128,38.23970784858237,41.15535970533608,72.51342198185,86.82441645470874,85.81947072492488,19.25065842349853,15.931269394824332,13.756458120746878,11.415808171637744,10.233482725874548,13.739822612499458,13.962052993682073,20.197375682774364,21.723974836127134,10.941337684611394,9.933694062636937,27.013552646308206,39.66690692478364,29.559093875418423,24.01602640437017,26.11132360111426,25.168565136302757
HSFY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSF2,15.870259630146752,17.268551095737404,8.305609942204747,9.590666277136412,8.33804340282163,2.695421850639937,4.5817132396726095,5.030356025000248,9.834792334491995,15.992685236747324,16.45031721596272,12.397917733252235,12.927846533268426,18.43692476142369,16.831373206366738,3.6735806495480903,4.255809852135326,15.957380307334896,16.50425659309585,5.813882443518052,6.1280410403662815,8.201535797573515,8.47456331912616,8.670335224299743,10.786527915558324
HSF4,0.556536253998359,0.3627846868852395,6.496832665902378,3.0180418354625074,3.5434296706149184,20.98813233699512,22.54735229150089,43.005551667700544,15.440424476464107,1.9284574363819738,1.7639991029585953,1.6141602695842125,1.62341794073259,2.779917598342913,2.188965935450156,0.8049678714149203,0.6577160680572774,0.2424673171105018,0.21798074745598298,13.661518441422645,18.539755909425608,2.18172526999509,1.3647905513938416,0.44426511066659835,0.4494386631482635
HSF5,0.00897639119352192,0.012092822896174653,0.0,0.011177932723935214,0.0,0.04930649726780372,0.057033774767708836,0.04790815261904999,0.039897737665281915,0.01228316838459856,0.013674411650841824,0.009723857045688029,0.0,0.0,0.059161241498652865,0.014635779480271276,0.0,0.0,0.0,0.022106016895505905,0.11672459124507202,0.0,0.0,0.0,0.0
